Row ID,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
1730,1,10,3.8,3.95,7.03,99,5,0,100,80,70,20,10,10,0,0,0,0,10,40,10,10,0,0,20,10,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,20,10,0,10,0,0,0,0
1731,1,82,27.64,84.96,1,89.58,11.71,12.2,93.9,73.17,60.98,19.51,12.2,2.44,0,2.44,6.1,1.22,7.32,21.95,8.54,0,10.98,12.2,4.88,2.44,4.88,19.51,4.88,2.44,3.66,3.66,0,0,9.76,1.22,8.54,0,0,4.88,0,0,3.66,0,7.32,4.88,0,0,0,0,0,0,0,2.44,28.05,8.54,0,0,0,0,1.22,19.51,2.44,0,6.1,3.66,0,0,0,0,1.22,0,0,1.22,0,0,2.44,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,1.22,0,8.54,1.22,0,0,1.22,0,0,0,0,2.44,4.88,0,3.66,3.66,0,0,0,17.07,8.54,0,1.22,0,2.44,4.88,0
1732,1,43,85.98,93.3,1,1,14.33,20.93,86.05,65.12,62.79,6.98,4.65,0,4.65,0,0,0,2.33,27.91,9.3,4.65,16.28,11.63,4.65,4.65,0,11.63,4.65,13.95,9.3,4.65,2.33,2.33,9.3,6.98,2.33,2.33,0,0,0,0,0,0,9.3,2.33,6.98,2.33,0,2.33,0,2.33,0,0,11.63,4.65,0,0,0,0,0,6.98,0,0,0,0,2.33,2.33,0,0,6.98,2.33,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,2.33,4.65,4.65,2.33,0,0,0,0,0,13.95,6.98,0,0,0,2.33,4.65,0
1733,1,32,13.27,11.66,32.54,20.23,8,18.75,87.5,68.75,62.5,15.63,6.25,0,0,0,0,6.25,9.38,15.63,0,3.13,15.63,15.63,6.25,3.13,6.25,18.75,0,3.13,3.13,0,0,3.13,18.75,3.13,15.63,0,3.13,0,3.13,0,6.25,3.13,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0,0,3.13,0,3.13,6.25,0,0,0,0,0,0,0,0,3.13,0,3.13,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,3.13,0,0,3.13,0,0,0,6.25,6.25,6.25,0,0,0,0,0,0,15.63,12.5,0,0,0,3.13,0,0
1734,1,29,47.93,40.06,1,1,9.67,31.03,62.07,48.28,41.38,13.79,3.45,0,0,0,0,3.45,10.34,13.79,6.9,0,6.9,10.34,0,3.45,3.45,10.34,6.9,0,3.45,0,0,3.45,6.9,0,6.9,0,3.45,0,3.45,0,0,0,6.9,0,6.9,0,0,0,0,0,0,0,10.34,6.9,0,0,0,0,3.45,3.45,0,0,0,0,0,0,0,0,3.45,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,3.45,0,10.34,0,0,0,0,0,0,31.03,10.34,10.34,0,0,6.9,3.45,0
1735,1,23,8.37,85.5,1,99,23,8.7,91.3,82.61,65.22,17.39,8.7,0,0,8.7,0,0,8.7,13.04,8.7,0,8.7,17.39,8.7,4.35,4.35,26.09,0,8.7,8.7,0,8.7,0,17.39,0,17.39,4.35,4.35,8.7,0,0,4.35,0,13.04,13.04,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,4.35,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,4.35,0,0,8.7,0,0,0,0,0,0,0,0,4.35,8.7,0,0,0,0,0,0,17.39,4.35,8.7,0,0,4.35,0,0
1736,1,10,39.7,1,98.38,20.23,10,20,90,80,60,0,0,0,0,0,0,0,0,10,10,0,10,10,20,0,10,20,10,0,0,0,0,0,30,0,30,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0
1737,1,49,14.33,94.42,1,4.4,8.17,16.33,93.88,79.59,67.35,26.53,16.33,2.04,2.04,0,12.24,0,10.2,10.2,6.12,0,12.24,12.24,4.08,6.12,0,20.41,4.08,0,10.2,2.04,0,8.16,18.37,2.04,16.33,6.12,4.08,4.08,0,2.04,2.04,0,6.12,2.04,4.08,0,0,0,0,0,0,0,28.57,14.29,0,0,4.08,2.04,6.12,14.29,0,0,0,12.24,4.08,4.08,0,0,2.04,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12,0,0,0,0,0,0,0,2.04,4.08,0,2.04,0,0,0,0,0,12.24,12.24,0,0,0,0,0,0
1738,1,51,52.65,98.21,6.58,4.72,51,17.65,94.12,76.47,58.82,19.61,7.84,0,0,5.88,0,1.96,11.76,7.84,0,0,27.45,7.84,3.92,11.76,0,15.69,11.76,1.96,1.96,1.96,0,0,11.76,0,11.76,0,0,1.96,1.96,3.92,3.92,0,11.76,3.92,5.88,7.84,0,5.88,0,0,5.88,0,19.61,5.88,1.96,0,0,0,3.92,13.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,1.96,0,1.96,0,0,0,0,1.96,0,1.96,0,0,0,0,0,0,0,5.88,9.8,0,0,7.84,0,0,1.96,0,0,7.84,0,5.88,0,5.88,0,0,17.65,1.96,1.96,0,0,7.84,5.88,0
1739,1,51,40.88,20,12.44,4.72,17,25.49,78.43,62.75,52.94,7.84,1.96,0,0,0,1.96,0,5.88,17.65,11.76,0,7.84,11.76,9.8,7.84,1.96,15.69,5.88,0,1.96,0,0,1.96,19.61,0,19.61,5.88,1.96,0,1.96,1.96,3.92,0,1.96,0,1.96,1.96,0,1.96,0,1.96,0,0,5.88,3.92,0,0,1.96,0,0,1.96,0,0,0,1.96,0,0,0,0,1.96,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,1.96,1.96,0,0,1.96,0,0,0,1.96,3.92,5.88,1.96,0,0,0,0,0,15.69,5.88,1.96,0,0,5.88,1.96,0
1740,1,30,1,3.95,1,20.23,15,16.67,83.33,76.67,63.33,23.33,16.67,0,0,0,16.67,0,6.67,6.67,0,0,6.67,23.33,6.67,10,13.33,36.67,0,0,0,0,0,0,23.33,0,23.33,3.33,0,6.67,0,6.67,13.33,0,0,0,0,0,0,0,0,0,0,0,26.67,10,0,0,0,0,10,16.67,0,0,0,16.67,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,3.33,0,0,0,0,0,20,0,0,0,0,0,0,46.67,6.67,6.67,0,0,16.67,16.67,0
1741,1,28,76.24,61.28,8.95,1,14,21.43,71.43,42.86,42.86,10.71,7.14,0,0,7.14,0,0,3.57,17.86,10.71,0,7.14,10.71,0,3.57,0,10.71,0,0,0,0,0,0,21.43,0,21.43,0,0,7.14,10.71,0,7.14,0,7.14,0,3.57,0,0,0,0,0,0,3.57,10.71,3.57,0,0,0,0,3.57,7.14,0,0,0,0,10.71,7.14,3.57,0,3.57,0,0,0,3.57,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,14.29,3.57,0,10.71,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0
1742,1,30,84.21,96.04,39.59,20.23,10,13.33,90,73.33,66.67,10,3.33,0,0,3.33,0,0,6.67,20,13.33,0,20,13.33,3.33,6.67,3.33,23.33,0,0,0,0,0,0,6.67,3.33,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,13.33,6.67,0,0,6.67,0,0,0,10,3.33,6.67,6.67,0,0,0,0,0,13.33,10,0,0,0,3.33,0,0
1743,1,63,37.85,4.61,24.32,20.23,21,15.87,88.89,68.25,50.79,12.7,11.11,4.76,0,0,4.76,1.59,1.59,12.7,9.52,1.59,9.52,12.7,1.59,7.94,4.76,22.22,9.52,0,4.76,1.59,1.59,3.17,15.87,1.59,14.29,0,0,4.76,3.17,1.59,7.94,0,7.94,3.17,3.17,1.59,1.59,0,0,0,0,1.59,14.29,4.76,1.59,0,1.59,0,1.59,9.52,1.59,0,3.17,3.17,6.35,6.35,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,1.59,0,1.59,3.17,0,0,0,0,0,0,7.94,11.11,0,0,9.52,1.59,0,0,1.59,0,7.94,1.59,0,0,0,0,0,14.29,4.76,1.59,0,0,6.35,1.59,0
1744,1,17,89.52,73.71,1,1,8.5,41.18,88.24,47.06,41.18,11.76,11.76,0,0,0,5.88,0,0,17.65,5.88,5.88,11.76,5.88,0,0,0,11.76,5.88,5.88,23.53,0,0,23.53,5.88,0,5.88,0,0,0,0,0,5.88,0,17.65,5.88,11.76,5.88,0,5.88,0,0,0,0,23.53,11.76,0,0,0,11.76,0,11.76,0,0,5.88,0,23.53,23.53,0,0,5.88,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,11.76,5.88,5.88,0,0,0,0,0
1745,1,42,42.52,93.83,39.59,3.2,42,21.43,83.33,61.9,50,16.67,14.29,0,0,4.76,0,9.52,2.38,7.14,2.38,0,16.67,4.76,7.14,7.14,2.38,11.9,7.14,0,2.38,0,2.38,0,21.43,0,21.43,4.76,0,0,2.38,0,7.14,0,4.76,0,2.38,0,0,0,0,0,0,2.38,19.05,0,0,0,0,0,0,19.05,0,0,0,0,9.52,2.38,0,7.14,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,2.38,4.76,2.38,0,0,2.38,0,0,0,2.38,0,4.76,0,0,0,0,0,0,14.29,0,4.76,0,0,9.52,0,0
1746,1,23,89.52,40.06,1,84.9,11.5,26.09,78.26,39.13,34.78,8.7,0,0,0,0,0,0,8.7,8.7,4.35,8.7,13.04,4.35,0,4.35,0,4.35,0,0,8.7,0,8.7,0,13.04,0,13.04,0,0,4.35,8.7,0,4.35,0,13.04,8.7,4.35,4.35,0,4.35,0,0,0,0,4.35,0,0,0,0,0,0,4.35,0,0,0,0,8.7,0,0,8.7,4.35,0,0,4.35,0,0,4.35,0,0,0,0,0,0,4.35,0,4.35,0,0,4.35,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,4.35,0,0,0,4.35,4.35,0,0,0,69.57,17.39,0,0,0,0,52.17,0
1747,1,39,2.03,90.19,1,2.7,7.8,23.08,94.87,74.36,66.67,25.64,23.08,0,0,7.69,15.38,0,2.56,15.38,5.13,0,12.82,17.95,5.13,5.13,7.69,25.64,0,0,5.13,0,0,5.13,28.21,0,25.64,2.56,5.13,2.56,5.13,2.56,12.82,0,2.56,0,2.56,0,0,0,0,0,0,0,25.64,2.56,0,0,2.56,0,0,23.08,0,0,0,15.38,0,0,0,0,2.56,0,0,2.56,0,0,12.82,5.13,0,0,2.56,2.56,0,2.56,2.56,5.13,0,0,0,0,5.13,0,0,0,5.13,5.13,0,0,2.56,0,0,2.56,0,2.56,10.26,0,0,0,0,0,0,23.08,10.26,0,2.56,0,10.26,0,0
1748,1,12,26.1,40.06,1,99,12,25,75,50,33.33,0,0,0,0,0,0,0,0,8.33,8.33,0,0,16.67,0,8.33,8.33,25,8.33,0,0,0,0,0,16.67,0,16.67,0,8.33,8.33,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,16.67,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,8.33,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0
1749,1,36,66.04,40.06,89.39,64,18,11.11,97.22,83.33,66.67,22.22,16.67,11.11,0,0,0,2.78,5.56,13.89,5.56,0,25,8.33,2.78,5.56,2.78,16.67,8.33,0,5.56,2.78,2.78,0,13.89,0,13.89,8.33,0,0,5.56,0,0,0,5.56,2.78,0,0,0,0,0,0,0,2.78,19.44,2.78,2.78,0,0,0,0,16.67,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89,8.33,0,2.78,2.78,0,0,2.78,0,0,5.56,0,0,0,0,0,0,8.33,5.56,0,0,0,2.78,0,0
1750,1,18,10.19,1,96.01,93.93,9,22.22,100,83.33,66.67,33.33,22.22,22.22,0,0,0,0,11.11,11.11,0,0,16.67,5.56,5.56,0,5.56,16.67,5.56,0,11.11,0,0,11.11,16.67,5.56,11.11,0,0,0,0,5.56,0,5.56,5.56,5.56,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,11.11,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,11.11,5.56,0,0,5.56,0,0,0,0,0,5.56,0,5.56,0,5.56,0,0,11.11,11.11,0,0,0,0,0,0
1751,1,62,93.3,92.62,35.88,70.91,15.5,20.97,88.71,51.61,46.77,12.9,4.84,0,0,3.23,0,1.61,8.06,17.74,11.29,0,14.52,4.84,3.23,1.61,0,8.06,1.61,0,12.9,3.23,6.45,3.23,9.68,0,9.68,1.61,3.23,0,1.61,1.61,3.23,0,6.45,4.84,1.61,1.61,0,1.61,0,0,1.61,0,16.13,4.84,1.61,0,0,0,0,11.29,0,0,0,1.61,9.68,9.68,0,0,6.45,1.61,0,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84,0,0,0,4.84,0,0,6.45,8.06,0,0,8.06,0,0,0,3.23,0,6.45,0,0,0,0,0,0,12.9,6.45,1.61,0,0,1.61,3.23,0
1752,1,26,1,93.13,1,1,13,23.08,92.31,73.08,69.23,23.08,11.54,0,0,0,11.54,0,11.54,7.69,3.85,0,0,19.23,11.54,15.38,3.85,19.23,3.85,0,3.85,3.85,0,0,26.92,0,26.92,3.85,3.85,7.69,7.69,0,7.69,0,7.69,0,7.69,3.85,0,3.85,3.85,0,0,0,26.92,3.85,0,0,0,3.85,0,23.08,3.85,0,0,11.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,3.85,3.85,3.85,3.85,3.85,0,0,0,15.38,7.69,3.85,0,0,3.85,0,0
1753,1,25,82.95,63.73,85.71,20.23,12.5,32,76,56,52,20,20,12,0,8,0,0,0,24,8,0,16,8,0,0,0,12,0,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,20,12,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,16,8,0,0,0,4,4,0
1754,1,76,7.54,3.34,12.73,8.11,12.67,26.32,84.21,68.42,53.95,11.84,5.26,2.63,0,2.63,0,0,6.58,10.53,3.95,1.32,9.21,15.79,10.53,6.58,3.95,25,3.95,3.95,0,0,0,0,17.11,1.32,15.79,0,3.95,3.95,0,0,7.89,0,6.58,1.32,2.63,0,0,0,0,0,0,2.63,5.26,1.32,0,0,0,1.32,0,3.95,0,0,0,0,0,0,0,0,9.21,0,0,5.26,3.95,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0,0,0,0,0,0,6.58,5.26,0,0,2.63,2.63,0,0,2.63,2.63,7.89,2.63,2.63,1.32,1.32,0,0,21.05,7.89,5.26,0,0,6.58,1.32,0
1755,1,65,39.7,58.38,14.57,6.78,13,18.46,89.23,63.08,53.85,13.85,7.69,1.54,0,1.54,0,1.54,6.15,9.23,4.62,0,15.38,12.31,7.69,6.15,0,16.92,6.15,0,3.08,0,3.08,1.54,15.38,0,15.38,3.08,1.54,1.54,1.54,0,4.62,0,1.54,0,1.54,0,0,0,0,0,0,0,13.85,1.54,0,0,0,1.54,0,7.69,0,0,0,0,9.23,6.15,6.15,0,3.08,0,0,1.54,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,1.54,0,0,1.54,0,0,0,3.08,3.08,4.62,0,0,0,0,0,0,13.85,10.77,0,1.54,0,1.54,0,0
1756,1,38,52.34,40.06,1,20.23,19,13.16,89.47,73.68,60.53,15.79,10.53,0,0,0,10.53,0,5.26,13.16,5.26,0,18.42,10.53,5.26,5.26,2.63,18.42,7.89,2.63,7.89,0,0,7.89,18.42,0,18.42,0,0,5.26,5.26,2.63,7.89,0,7.89,2.63,2.63,0,0,0,0,0,0,2.63,13.16,0,0,0,0,0,0,13.16,0,0,0,10.53,2.63,2.63,0,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,2.63,2.63,5.26,0,0,0,0,2.63,0,7.89,7.89,0,0,5.26,0,0,2.63,2.63,5.26,5.26,0,0,0,0,0,0,15.79,7.89,0,0,0,5.26,2.63,0
1757,1,11,99,40.06,95.15,20.23,11,18.18,63.64,36.36,18.18,0,0,0,0,0,0,0,0,0,0,9.09,18.18,0,0,0,0,18.18,0,0,9.09,0,0,9.09,27.27,0,27.27,9.09,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,45.45,0,0,0,0,0,45.45,0
1758,1,33,45.12,23.94,98.58,20.23,16.5,9.09,87.88,84.85,66.67,15.15,12.12,6.06,0,0,0,6.06,3.03,15.15,3.03,0,18.18,9.09,12.12,3.03,0,21.21,12.12,9.09,0,0,0,0,15.15,0,15.15,3.03,0,0,6.06,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,9.09,3.03,0,0,0,0,0,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,18.18,0,6.06,9.09,3.03,0,0,3.03,6.06,9.09,3.03,3.03,0,3.03,0,0,15.15,6.06,3.03,0,0,0,6.06,0
1759,1,35,2.35,13.3,4.17,20.23,5,17.14,97.14,71.43,65.71,22.86,11.43,0,0,5.71,2.86,2.86,11.43,8.57,2.86,0,14.29,17.14,2.86,5.71,11.43,22.86,2.86,0,14.29,2.86,0,11.43,20,2.86,17.14,0,2.86,2.86,0,0,11.43,0,11.43,5.71,5.71,5.71,5.71,0,0,0,0,0,20,8.57,2.86,0,2.86,0,0,11.43,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,5.71,0,0,0,2.86,2.86,0,2.86,0,0,0,0,0,2.86,0,2.86,0,0,0,0,0,0,14.29,0,0,0,0,0,0,40,20,5.71,0,0,8.57,5.71,0
1760,1,20,1,69.2,63.35,1,20,15,90,80,70,20,20,0,0,15,0,5,0,15,0,0,5,10,10,10,15,10,10,0,0,0,0,0,35,5,30,5,5,5,5,0,15,0,5,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0
1761,1,99,39.11,9.42,57.71,1.71,19.8,15.15,84.85,73.74,53.54,11.11,8.08,3.03,0,0,0,5.05,3.03,13.13,5.05,1.01,14.14,14.14,3.03,9.09,2.02,22.22,9.09,6.06,1.01,0,1.01,0,19.19,2.02,17.17,2.02,4.04,4.04,2.02,0,5.05,0,5.05,1.01,4.04,2.02,0,2.02,0,2.02,0,2.02,9.09,3.03,0,0,0,0,2.02,5.05,0,0,0,0,1.01,0,1.01,0,3.03,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,1.01,0,8.08,7.07,0,2.02,6.06,0,0,0,5.05,4.04,4.04,4.04,2.02,1.01,1.01,0,0,16.16,5.05,4.04,0,0,4.04,3.03,0
1762,1,21,89.52,67.92,5.94,20.23,21,42.86,80.95,71.43,52.38,9.52,4.76,0,0,0,4.76,0,4.76,9.52,4.76,0,23.81,9.52,9.52,0,0,23.81,9.52,0,4.76,0,0,4.76,14.29,0,14.29,4.76,0,0,4.76,4.76,0,0,9.52,4.76,4.76,4.76,0,4.76,0,4.76,0,0,14.29,9.52,4.76,0,4.76,0,0,4.76,0,0,0,4.76,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,0,0,4.76,0,0,0,4.76,0,4.76,0,0,0,0,0,0,19.05,4.76,4.76,0,0,9.52,0,0
1763,1,31,1,99,1,1.4,7.75,22.58,93.55,74.19,61.29,35.48,25.81,0,0,19.35,6.45,0,9.68,19.35,3.23,0,6.45,16.13,0,3.23,3.23,22.58,6.45,3.23,6.45,0,0,6.45,22.58,3.23,19.35,0,12.9,0,3.23,0,3.23,0,3.23,0,3.23,0,0,0,0,0,0,0,32.26,6.45,0,0,0,0,0,25.81,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,3.23,0,0,3.23,0,0,0,3.23,6.45,12.9,0,0,0,0,0,0,25.81,12.9,3.23,0,0,9.68,0,0
1764,1,14,56.86,9.23,1,1,7,35.71,85.71,57.14,42.86,14.29,7.14,7.14,0,0,0,0,7.14,14.29,7.14,0,7.14,7.14,7.14,0,0,14.29,7.14,0,0,0,0,0,14.29,0,14.29,0,0,7.14,0,0,0,7.14,14.29,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,7.14,0,7.14,7.14,0,0,0,14.29,14.29,0,0,0,0,0,0
1765,1,101,24.31,91.75,21.97,20.23,20.2,18.81,86.14,73.27,61.39,14.85,9.9,0,0,8.91,0,0.99,4.95,13.86,5.94,1.98,12.87,9.9,5.94,9.9,3.96,15.84,4.95,2.97,3.96,2.97,0.99,0,15.84,0.99,14.85,0.99,1.98,1.98,5.94,0,7.92,0,5.94,2.97,2.97,1.98,0.99,0.99,0,0.99,0,0,17.82,3.96,0.99,0,1.98,0,0,13.86,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,1.98,0,0,0,0,0.99,0,4.95,7.92,0.99,0,6.93,0,0,0,0,0,8.91,0.99,3.96,2.97,0.99,0,0,16.83,3.96,4.95,0,0,4.95,2.97,0
1766,1,14,96.35,9.23,99,20.23,14,7.14,71.43,71.43,42.86,0,0,0,0,0,0,0,0,14.29,7.14,7.14,14.29,7.14,0,7.14,0,14.29,21.43,7.14,0,0,0,0,28.57,0,28.57,7.14,0,0,21.43,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,21.43,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,1,15,77.34,40.06,19.26,20.23,15,20,86.67,66.67,66.67,6.67,0,0,0,0,0,0,6.67,20,13.33,0,13.33,13.33,13.33,0,0,13.33,6.67,6.67,6.67,0,0,6.67,20,0,20,6.67,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,13.33,0,0,0,0,0,0,13.33,0,0,6.67,0,6.67,0,0
1768,1,18,1.78,92.24,1,1,9,16.67,94.44,50,33.33,11.11,5.56,0,0,0,5.56,0,5.56,5.56,0,22.22,0,11.11,5.56,16.67,0,27.78,0,0,5.56,5.56,0,0,16.67,0,16.67,5.56,5.56,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,27.78,16.67,0,0,0,5.56,11.11,11.11,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,5.56,0,0,0,5.56,11.11,0,0,0,0,0,0,38.89,0,0,0,11.11,5.56,22.22,0
1769,1,36,19.76,25.13,39.59,1,18,16.67,88.89,77.78,63.89,13.89,5.56,2.78,0,0,2.78,0,8.33,19.44,8.33,0,11.11,11.11,13.89,8.33,0,13.89,8.33,0,0,0,0,0,5.56,0,5.56,2.78,2.78,0,0,0,2.78,0,8.33,0,8.33,5.56,0,5.56,0,0,0,0,5.56,2.78,0,0,0,2.78,0,2.78,0,0,2.78,0,0,0,0,0,2.78,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,2.78,2.78,0,0,2.78,0,0,0,8.33,13.89,0,0,2.78,0,2.78,0,0,19.44,5.56,2.78,0,0,2.78,8.33,0
1770,1,20,54.7,15.75,7.03,90.5,6.67,10,70,60,50,20,10,5,0,0,0,5,10,15,5,5,15,10,0,5,0,15,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,30,10,0,5,0,5,10,0
